      11.000000      -0.040883       0.673069      -0.016552       5.614814      10.881487      14.552596     -17.465157      -0.811545       1.741566      13.648814     -18.744672       9.460966       5.584358      -6.218837       0.956977      25.996846     -11.565655      12.251084      -7.500533      -8.754736      -8.975632     -15.225080      11.762104      10.642978       2.469358      -6.852161      -2.354546      -4.088642      13.750508      23.405445      -1.712626     -19.918420      -4.883421
      12.000000      -0.037240       0.669447      -0.021880       5.927287      10.289825      15.244315     -18.299128      -1.255626       1.455352      14.240485     -21.770509       9.491981       6.432061      -6.588644       1.984428      25.654295     -12.779261      12.416200      -7.519173      -7.715666     -11.350617     -15.996519      13.087333      12.375808       1.988212      -7.755687      -1.920346      -4.030471      16.160590      25.187890      -1.708332     -19.023572      -6.594637
      13.000000      -0.036794       0.663911      -0.017127       5.669939      12.962200      15.685733     -18.119580      -1.508802       1.687984      13.919521     -20.152791       9.409667       5.544076      -7.863996       2.417773      26.251828     -14.595016      11.626406      -7.459975      -7.766759      -9.808476     -15.441291      12.651144      12.264699       2.443195      -8.353567      -2.601094      -3.822202      15.656223      24.061303      -2.698142     -19.805750      -5.468017
      14.000000      -0.045831       0.651648      -0.015240       5.451363      12.948551      16.366890     -19.530552       1.020736       0.079721      14.247101     -20.436645      10.014808       4.937574      -6.972332       2.601466      27.326624     -16.049716      11.347164      -6.279690      -7.466838      -9.796506     -16.491920      12.390882      12.404562       3.118866      -8.468351      -3.975057      -1.844887      15.244919      25.642328      -1.755683     -18.641040      -5.664690
      15.000000      -0.049450       0.647437      -0.017467       5.771728      12.900152      15.622828     -19.393954       1.405121       0.086573      13.053522     -19.940702       9.485836       6.345672      -7.310423       2.334402      26.631549     -15.898640      10.985124      -7.683324      -8.178174      -9.943116     -14.947756      11.957462      10.758404       2.933645      -7.620433      -3.365758      -2.692992      11.985111      25.231823      -1.355172     -20.045281      -4.776724
      16.000000      -0.066141       0.644456      -0.016285       6.059296      11.727411      15.832854     -20.822585       0.231771       1.082614      12.798561     -20.035524       9.061269       6.143212      -9.200486       2.430662      25.676353     -14.310716      11.420076      -7.928405      -8.049762      -9.398909     -16.274466      11.816991      13.978414       0.436264      -6.321409      -1.321707      -5.095302      11.651884      25.051737      -1.876885     -20.070467      -4.580191
      17.000000      -0.068554       0.648459      -0.015240       5.041646      11.291939      15.326820     -22.200407       1.938189      -0.264363      14.357474     -19.462425       8.348851       6.271414      -8.775569       4.510806      25.268682     -11.128402      11.322804      -7.823052      -8.685725      -8.614187     -15.655099      12.567863      12.182688       1.678324      -7.440750      -1.933039      -3.900078      13.026310      26.794525      -2.683384     -21.060536      -2.553486
      18.000000      -0.059747       0.657403      -0.017068       6.714886      10.761388      14.531683     -22.580540       2.883479      -0.171838      12.675402     -19.627601      10.328620       6.603395      -8.069101       3.698488      24.216520     -10.873283      10.194442      -7.694701      -8.026603      -9.374701     -16.251979      11.958020      11.960684       1.513053      -7.608642      -1.888288      -5.045974      12.078420      28.765891      -2.903493     -21.013224      -1.808172
      19.000000      -0.046633       0.657556      -0.013753       5.843040      11.086866      14.136724     -22.819948       3.877551      -0.529559      14.037219     -20.118107       9.471838       6.292054      -8.407379       4.167868      25.108864     -11.169505      11.313022      -8.091934      -8.449360      -9.883806     -15.673126      12.351040      11.460484       0.881310      -7.101991      -0.582603      -5.107675      13.166276      29.239480      -5.331785     -20.981756      -2.449091
      20.000000      -0.056655       0.647039      -0.010428       4.997284      10.273051      14.672383     -21.065508       2.577244      -0.319317      13.942338     -19.241703       6.390652       6.126480      -8.750192       3.941919      24.532739     -11.575993      11.033182      -6.647838      -9.723641      -7.899206     -15.344503      12.621178      12.112629       1.249672      -8.434559      -2.206373      -4.594946      13.857858      29.879914      -1.795671     -20.609660      -3.835935
      21.000000      -0.053235       0.648691      -0.019417       6.724459      12.129899      16.077222     -19.790449       3.331582       0.822275      14.031560     -20.164925       9.093939       6.054695      -7.141271       4.379957      24.942440     -11.188689      11.370525      -6.597011      -8.566964      -8.062804     -16.440711      11.394208      12.065918       0.290600      -9.058589      -2.422497      -4.913524      12.907419      30.087610      -3.111654     -20.355145      -2.977959
      22.000000      -0.064551       0.655582      -0.019849       6.975944      10.768666      16.279850     -19.911190       1.960602       0.329244      13.726189     -19.636633       9.478400       6.712631      -6.376591       2.550568      24.727924     -10.565406      10.610288      -6.844566      -7.940447      -8.761681     -16.457631      10.887031      12.435364      -1.012730      -6.022998      -0.836760      -2.304341      13.462585      31.102128      -4.809708     -19.846412      -1.891351
      23.000000      -0.083315       0.672853      -0.020615       7.200010      10.863300      14.076413     -20.571113      -0.144038       2.498283      15.295960     -19.996636       9.228817       6.183696      -7.477759       3.248074      24.753823     -11.462107      10.319267      -7.666769      -8.608089      -8.560088     -16.383103      11.949170      11.404325      -0.621899      -9.791520       2.299473      -3.033414      14.441720      30.733720      -3.268358     -19.714334      -3.121243
      24.000000      -0.079893       0.677720      -0.015919       6.514126      11.022521      14.818431     -19.394167       1.386633       1.334909      14.158467     -20.583476       9.548461       5.307738      -8.127658       3.386252      24.467322     -11.044885      11.326098      -6.705739      -8.826896      -8.813186     -15.438567      11.937987      10.537117      -1.307281     -11.468000       4.766005      -3.995636      14.128664      30.696519      -4.125202     -19.495523      -2.351329
      25.000000      -0.070741       0.684881      -0.017858       6.612832      13.123428      15.283469     -18.059842       2.554696       1.518861      13.462955     -19.957005       9.107254       6.019231      -6.626068       2.982422      25.181664     -11.018402      11.615427      -7.985038      -8.149793     -10.186731     -16.637192      11.445245      12.256520      -1.096595      -8.599786       5.358773      -4.836395      14.982782      30.915012      -3.691208     -19.548256      -3.013852
      26.000000      -0.062461       0.691650      -0.017825       6.294592      13.296015      15.342205     -21.315996       2.611700       1.178325      14.255415     -20.586248       9.689298       6.456786      -3.883845       2.503783      25.828394     -11.451822      11.302292      -7.129184      -8.428339     -10.066694     -16.069491      11.835551      10.989578      -0.479345      -8.386273       2.554388      -4.702346      13.385430      31.191639      -3.152797     -19.763363      -3.186408
      27.000000      -0.056429       0.698475      -0.016811       6.147436      10.547341      16.163563     -20.213407       0.098211       0.502534      13.689634     -20.810545      10.394822       6.887827      -5.114122       3.222594      24.515487     -11.128248      11.121432      -7.181972      -8.254721      -8.991035     -15.500525      11.710962      11.084561      -1.492417      -6.462534       1.392465      -5.828344      12.199500      32.112450      -1.940400     -19.149679      -3.365866
      28.000000      -0.052981       0.708395      -0.017379       6.483424       9.804743      12.870751     -19.218712       1.945729       0.726023      15.035773     -21.564788       8.704702       6.435561      -4.720666       3.307346      24.990371     -11.017466      11.722721      -8.012254      -8.619319      -9.530718     -15.824335      11.880066      11.593964      -2.007395      -6.505898      -0.052141      -4.668267      11.831574      32.478428      -1.444633     -19.667468      -2.784228
      29.000000      -0.049015       0.702468      -0.022725       5.652276       8.126637      12.990004     -19.949286       2.185880      -0.937263      15.046084     -20.889201      11.180206       5.944515      -7.384757       2.156955      25.405941     -11.112576      12.316060      -8.108582      -9.289844     -10.075687     -16.635562       9.973670      12.216340      -1.381220      -7.821165      -1.159888      -6.906853      12.742043      32.123978      -2.418163     -19.006261      -5.317753
      30.000000      -0.047811       0.695712      -0.011755       5.144733       6.875665      13.254248     -19.662906       3.214952       0.432924      13.632360     -21.528437      10.904371       6.296158      -6.870482       3.062601      24.658361     -10.883453      11.328587      -7.677570      -8.217024      -8.511536     -16.490075      10.207918      12.548513      -1.833618      -7.208410       1.084302      -6.012770      12.298811      32.827971      -3.934008     -19.501174      -4.059094
      31.000000      -0.056384       0.691398      -0.014831       5.125196       5.855672      11.540708     -17.764801       2.920877       0.829583      13.651464     -22.021567      10.887194       9.629230      -5.629389       1.993926      24.117151     -11.411882      12.007069      -7.548547      -5.985566      -9.411757     -15.652378      11.772364      10.891893       0.088606      -7.765870       0.257788      -5.870703      11.716729      33.067711      -4.388442     -19.518374      -3.852273
      32.000000      -0.058945       0.679544      -0.024208       4.688687       6.311470      11.613978     -17.661164       1.990955       1.466114      14.560717     -21.878608      10.153282       7.794947      -4.646266       3.028806      25.341046     -11.443439      11.431703      -8.052175      -7.926823      -8.170746     -15.810113      12.617834      10.546339      -0.114439      -7.498695       0.731126      -5.828955      12.166431      33.870384      -1.713607     -19.509560      -1.286192
      33.000000      -0.058995       0.680102      -0.017839       6.026179       7.579760       9.370787     -16.215108       3.009535       2.970341      14.270905     -21.171266      10.815852       7.764235      -4.983067       1.940553      23.669297     -12.523865      11.886167      -8.404719      -8.340636      -8.773451     -15.844715      11.188805      10.777080      -1.159949      -8.693898      -0.003729      -5.124185      12.549070      33.899235      -1.128463     -17.857313      -1.504810
      34.000000      -0.056361       0.677994      -0.023667       5.392442       6.988211      11.650656     -17.457504       1.724243       0.497467      13.947881     -22.789012       9.762639       7.481358      -5.891808       2.112328      24.898616     -11.275331      11.834654      -7.974810      -8.833424      -8.255746     -15.292790      11.044394      11.297307      -0.342465      -7.441512      -0.381019      -4.491722      12.522923      34.874813      -1.824463     -14.446371      -2.403542
      35.000000      -0.059480       0.681375      -0.021782       4.760929       6.127764      12.538613     -16.923318       2.244942       0.975267      12.706806     -21.531829      11.102578       7.104218      -4.816375       1.118899      25.252180     -13.619473      11.922247      -8.433704      -9.114422      -9.030735     -15.998576      11.592617      10.984389      -1.536377      -6.529300      -0.276476      -2.439645      12.601222      34.890175      -1.320507     -14.835810      -3.428861
      36.000000      -0.064493       0.675471      -0.021568       4.827990       6.566989      12.788541     -17.214797       2.620948       2.327290      12.286578     -19.469769      11.117813       7.242730      -4.921566       1.479530      23.838658     -11.113929      10.544245      -9.301686      -8.136320      -8.373451     -16.363642      12.189346      12.525003      -2.011952      -7.616889       0.441439      -3.006520      11.094425      34.191790      -2.192881     -13.663022      -2.954366
      37.000000      -0.076913       0.674568      -0.028103       4.587228       6.952465      12.467206     -20.152808      -0.169285       2.757992      13.346469     -20.609613      10.360695       4.818533      -3.978730       0.997262      24.834188     -11.672453      11.679892      -9.380312      -8.145327      -8.716099     -14.725311      12.645676      11.431387      -1.957802      -6.214071      -0.294461      -2.149239      11.392412      33.783363      -1.785697     -15.368492      -1.943775
      38.000000      -0.074246       0.681588      -0.029712       4.708080       7.568445      12.673577     -19.830880      -0.429044       1.270177      13.782499     -19.938045      10.626875       6.190778      -5.829731       2.004894      24.561547     -12.494495      12.158712      -8.864333      -8.522919      -7.656466     -15.168034      12.241096      11.706992      -1.232644      -8.601194      -1.898220      -1.164715      12.151381      34.912359      -1.297011     -15.605706      -2.003987
      39.000000      -0.070247       0.681650      -0.030674       4.950184       6.063490      13.540099     -19.093810       1.047255       2.908302      12.087963     -19.663991      12.221615       5.105618      -6.174490       1.577321      25.259948     -12.871127      11.438241      -8.962927      -8.906769      -8.217878     -15.725777      12.222946      10.885992      -1.719380      -5.437375      -0.361652      -3.855149      14.025038      34.776983      -0.700295     -16.313158      -1.487298
      40.000000      -0.072804       0.676313      -0.029293       6.065682       7.190292      12.495732     -19.269609       1.928477       4.030098      11.135187     -20.877395      12.095679       5.498523      -5.774292       1.453653      25.372865     -14.259416      12.399996      -8.266672      -8.614356     -10.208151     -15.909453      11.695207      11.755219      -0.880429      -4.171211      -0.336061      -2.132805      15.455972      33.804352       1.047541     -16.495009      -0.544614
      41.000000      -0.078042       0.675654      -0.035486       3.496284       5.347911      14.192793     -18.533382       1.189887       2.011248      12.353815     -19.997667      11.899128       6.359875      -6.812645       1.583866      25.769400     -15.669899      11.880801      -8.336727      -9.245097      -7.516571     -15.391572      12.571529      10.938945      -1.235730      -4.481092      -0.492847      -1.371944      15.546066      34.651144       0.907970     -16.672311      -0.655672
      42.000000      -0.081665       0.675427      -0.031001       4.741845       7.353998      13.542377     -19.051700       4.268679       1.078166      12.115937     -20.336555      10.938009       6.488076      -7.056475       1.633630      26.162443     -14.413990      12.331029      -8.922058      -9.667246      -7.713215     -16.216096      12.558544      10.071461      -2.292826      -5.056240      -1.260095      -1.642835      16.377426      33.768995       1.345167     -16.094003       0.455510
      43.000000      -0.080074       0.676970      -0.031196       4.386226       7.025660      15.267620     -18.832387       6.548361       2.317021      12.159214     -20.601782      11.650525       6.182045      -7.337957       3.165175      25.925327     -15.151330      11.659507      -8.496778      -8.268323      -8.936304     -15.749117      12.936022      10.410327      -0.719470      -1.991838       0.618347      -2.971041      20.183501      32.080756       1.508455     -15.650501       0.305817
      44.000000      -0.087269       0.692015      -0.031188       5.371903       7.772162      14.392283     -18.037647       4.541442       2.592911      14.736510     -21.301211      11.360691       5.541516      -7.692517       3.387468      26.412498     -13.985815      11.917385      -8.699168      -8.451889     -12.114378     -16.656502      13.207646      11.381670      -0.939508      -4.209635      -1.723529      -2.316855      19.778076      34.275972       0.153584     -15.586085      -1.047226
      45.000000      -0.086193       0.690359      -0.027581       4.983131       7.171329      14.309596     -18.237165       4.117208       1.258921      12.876162     -21.010502      11.419627       5.055454      -6.714396       3.626157      26.005438     -14.714071      11.798181      -9.674659      -7.922374     -12.002844     -15.502332      11.924184      10.611338      -2.401490      -3.348315       1.692525      -3.857835      17.901372      34.800920       1.134128     -15.065561      -0.330997
      46.000000      -0.083927       0.691686      -0.030579       4.712076       7.484758      14.441657     -19.571074       4.347944       0.816854      11.383042     -19.768009      12.350740       5.273570      -9.744547       4.943979      25.156116     -13.238721      12.703520      -7.385397      -8.530473     -15.113196     -15.492845      12.111746       9.638125      -1.244962      -0.110908      -0.869416      -4.609006      17.216978      34.976519       0.454895     -14.994255       0.599946
      47.000000      -0.088748       0.685981      -0.032365       5.120567       7.483529      14.498604     -18.161287       2.519811       2.333664      11.742515     -19.285411      11.781779       5.969403      -7.766953       3.976994      25.638442     -14.551795      12.676872      -7.796329     -11.112709     -15.129351     -15.774927      12.128361      11.116379      -3.191245      -2.280180       2.102802      -4.464737      19.298660      33.745300       0.977222     -15.125405       0.226370
      48.000000      -0.074409       0.687281      -0.030662       5.698582       7.638211      15.118474     -18.470543       1.988572       1.536072      11.166560     -18.360020      12.739106       5.321291      -7.647280       4.064169      26.130836     -14.850422      12.565518      -8.365640     -11.270998     -14.576794     -14.867733      13.334977      11.932439      -4.315914      -1.887588       0.590001      -5.402466      18.033281      32.786652       1.209233     -14.292501      -0.082596
      49.000000      -0.058494       0.694663      -0.025844       6.070169       7.577053      14.746844     -17.698035       2.368334       2.855832      11.638971     -18.615438      12.226481       5.921256      -6.718292       2.976609      23.992428     -14.481739      10.233965      -7.185784     -12.714437     -15.480288     -14.947631      12.757776      10.682419      -3.563722      -1.118149       0.270082      -3.491973      19.389895      33.233479       1.674311     -16.960007       0.563299
      50.000000      -0.063562       0.695798      -0.022354       5.646025       7.587742      16.288559     -18.436491       2.405425       3.737666      11.673347     -19.102444      13.416438       6.339145      -5.263779       2.569951      24.199330     -15.830290      10.366876      -7.349665     -12.464826     -14.990564     -16.144114      11.925845      11.032966      -3.975086      -1.231755       1.758535      -4.835486      17.592773      33.323551       2.825960     -15.162641      -0.090206
      51.000000      -0.074859       0.690874      -0.021897       4.897954       6.115492      13.431123     -17.978468       1.429683       4.491199      11.322240     -18.891408      12.875130       4.671604      -6.019594       2.433295      24.191501     -15.708695       9.531038      -7.592424     -13.403765     -15.871242     -14.760429      12.575963      11.369583      -4.085658      -1.020916       0.657591      -4.569900      16.064475      33.711092       0.888003     -14.752596      -0.279527
      52.000000      -0.075670       0.700856      -0.020401       5.512788       6.518310      14.523072     -18.281976       0.087655       2.802908      12.341002     -21.456423      14.979331       5.680959      -8.836277       3.226843      24.991308     -15.413147       8.411318      -5.375209     -13.528270     -16.107936     -15.317785      13.244006      11.908003      -3.290070      -2.103833       1.012170      -5.731620      13.700768      33.311998       0.196416     -15.052101      -0.608292
      53.000000      -0.068728       0.704021      -0.026559       5.112152       5.493129      14.201671     -19.553285       1.342118       2.173759      13.447928     -21.340890      12.528859       5.068309      -6.821638       2.396088      23.931496     -15.817904       8.747254      -6.295915     -13.022502     -15.349780     -15.599400      13.186082      11.215168      -2.622923      -1.411612      -0.969423      -6.467587      14.545222      33.806849       0.122133     -15.175917       1.217200
      54.000000      -0.059658       0.707192      -0.020634       5.009512       7.189236      15.729730     -18.276689       0.721044       4.564228      14.359692     -20.464206      12.627421       4.815429      -6.855239       2.434875      24.118002     -15.430011       9.711370      -4.816117     -13.085071     -16.438769     -13.921998      14.016244      10.519885      -4.735666      -1.792039       1.513923      -6.258875      16.250596      32.133631      -2.786435     -16.198312      -0.933381
      55.000000      -0.068602       0.690834      -0.027475       6.304643       7.414769      15.060825     -17.264916      -0.286008       2.162349      13.900255     -20.450316      13.109756       4.266860      -8.066437       3.677994      24.417593     -15.140170      10.821691      -4.267856     -12.787672     -15.614839     -15.036862      12.510514      11.892894      -4.972695      -1.700569      -0.718542      -5.776257      14.930882      31.970102      -4.102422     -15.667527      -1.071794
      56.000000      -0.080470       0.677370      -0.023370       6.992570       6.983507      15.122178     -16.253263       1.059943       2.635128      11.886592     -18.814815      12.671568       5.477617      -6.987140       1.638334      23.508369     -15.102762       9.148422      -6.735921     -13.027743     -16.519390     -14.767142      12.646430      11.965352      -3.738558      -2.100757      -0.764540      -6.502048      14.137609      31.277662      -4.501956     -13.711045      -0.272788
      57.000000      -0.081146       0.679700      -0.020534       6.847500       6.456730      14.513206     -18.311473       0.493168       3.573685      13.140943     -20.330122      13.019979       2.968440      -6.291112       1.642304      23.931858     -14.879221       8.336042      -5.201749     -12.217080     -15.400269     -14.657777      13.436995      12.532293      -3.956894      -1.787164       1.155326      -2.879255      13.297313      31.372259      -5.050397     -13.301298       0.854412
      58.000000      -0.084153       0.688371      -0.023597       6.886446       7.329377      16.089056     -17.856891       0.448491       4.204758      17.181192     -19.070728      10.731844       5.028599      -6.990293       2.642199      24.982113     -15.282117       8.914093      -7.463085     -12.670796     -16.095738     -14.926959      12.459719      12.216677      -4.958487      -1.067643       0.481858      -3.455060      12.603547      31.887503      -4.514290     -12.355149      -1.207936
      59.000000      -0.085818       0.688455      -0.020029       5.948461       6.580973      15.061404     -19.350821      -0.136074       3.749179      16.495143     -19.530547       9.781167       5.027863      -6.797114       1.353597      24.589369     -15.255476      10.489676      -7.438971     -12.801869     -16.473652     -13.376535      13.304809      12.357855      -4.575695      -2.504473       0.734287      -4.576805      13.450788      32.604057      -4.382346     -12.058461      -2.010657
      60.000000      -0.072120       0.690964      -0.030546       7.376614       5.294427      15.755644     -18.461660       0.485770       2.250695      17.370715     -20.746749       9.774042       5.687701      -7.409054       2.152713      22.645584     -16.234067      12.777724      -5.398523     -12.773649     -16.546683     -12.254893      13.635580      11.271623      -2.847110      -2.098033       1.216408      -2.864617      13.105006      31.762102      -0.009813     -12.272209      -0.745729
      61.000000      -0.065778       0.688140      -0.025333       6.764212       6.739777      16.167622     -18.333849      -0.022882       3.483969      17.051252     -19.468776       9.973642       5.566462      -7.308917       1.092772      23.982988     -15.306952      12.316512      -4.989738     -12.290997     -15.478413     -11.919766      14.561673      11.235320      -3.029446      -0.929723       0.343413      -3.138488      11.679342      29.457829      -2.550050     -12.250406      -2.208711
      62.000000      -0.070398       0.687588      -0.022168       7.016867       8.190528      15.008784     -18.965490      -1.007396       2.926072      17.039643     -18.835234       9.559071       5.008184     -10.216505       4.261536      24.652782     -15.866249      10.618433      -4.550467     -12.673815     -15.369389     -14.998675      13.582162      12.815905      -1.310846      -1.388969       1.525489      -4.653158      11.852452      29.165832      -1.668447     -12.683796      -1.711076
      63.000000      -0.075946       0.698505      -0.023255       6.515225       7.587586      14.027915     -18.051762       0.909895       4.204554      14.712981     -19.416635       9.787990       3.072775     -11.495726       2.564567      24.052364     -16.603062      11.494347      -5.184142     -12.256846     -16.640388     -14.303160      12.799110      12.152551      -0.843009      -0.576288       2.171491      -5.105618      11.703393      31.035908       0.046903     -11.605366      -0.821611
      64.000000      -0.076851       0.697948      -0.020627       5.918999       8.039056      13.012966     -16.068814       2.074963       4.191073      12.334125     -19.319551      12.297955       3.607140     -10.821953       3.588762      23.776725     -16.427096      12.514165      -4.493261     -13.542155     -15.867891     -14.670461      13.631253      11.496484      -0.282718      -0.647954       2.592339      -6.173900      10.313864      31.970848      -2.908704     -11.756407      -1.497145
      65.000000      -0.070613       0.699034      -0.020171       7.010610       8.751804      11.998688     -15.651640       1.305457       1.550916      13.934784     -19.373012      11.756355       3.677352      -6.515601       2.350022      24.127815     -15.895381      11.761648      -8.774364     -11.989879     -14.763123     -14.271049      13.417135      12.274177      -1.281993       0.627967       1.537127      -6.352473      10.593558      31.847013      -5.368101     -12.345368      -3.509968
      66.000000      -0.064542       0.716163      -0.020084       7.373473      10.265870      13.424675     -17.661450      -2.249325       2.022480      13.836903     -20.159575      12.859345       4.945923     -11.063301       3.056104      25.858327     -14.602144      10.616045      -8.282291     -12.086773     -16.464181     -14.286121      13.119963      12.916144       0.046539      -0.936708       5.242165      -6.228986       9.800835      32.846590      -3.767172     -11.840141      -1.555845
      67.000000      -0.063360       0.710184      -0.019931       7.715281       7.576072      15.127376     -16.847775      -0.487263       1.733184      13.486485     -18.860099      13.457915       5.606825      -6.598374       3.141684      24.556527     -15.957494      11.164834      -7.271310     -11.767274     -15.287282     -13.941328      12.677554      11.794957      -1.144523      -3.797147       7.502404      -4.481007       9.190697      31.494394      -4.337908     -10.148295      -4.020967
      68.000000      -0.072857       0.702164      -0.022047       7.777138       8.064020      15.653887     -17.833646      -2.380946      -0.505636      12.877235     -19.486003      13.984798       3.567115      -5.763261       3.623779      25.503704     -14.065710      10.187411      -7.617331     -12.378281     -15.178268     -13.532295      14.347475      11.082467      -0.909343      -2.291307       5.614557      -4.345541       8.422453      33.717522      -3.382991     -10.835306      -5.153021
      69.000000      -0.074910       0.698146      -0.022070       8.331839       9.403031      13.031758     -18.739853      -1.489541      -0.538746      13.363267     -20.465879      14.108667       2.754625      -7.840394       1.895564      25.119017     -15.248973       8.829132      -7.463545     -12.784189     -14.727094     -12.950520      15.060571      11.383507      -1.153426      -2.052952       5.196800      -2.457207       7.911287      34.875542      -3.279385     -10.761682      -4.946763
      70.000000      -0.080294       0.709831      -0.018668       6.877489       8.526714      12.606706     -18.649066      -1.743329       0.142287      13.671558     -19.141905      12.996927       4.895711     -10.831082       2.841710      25.698637     -15.233010       8.869152      -6.645315     -12.236208     -13.625696     -13.759128      13.578343      12.211297      -1.338149      -1.485197       6.188858      -4.201994       8.941050      34.299538      -4.221030     -11.824330      -4.525454
      71.000000      -0.079937       0.710651      -0.021198       7.168075      10.145634      12.044720     -19.739566      -1.762562      -1.659102      13.643161     -18.676049      14.465984       5.796452      -9.911156       4.126525      25.431300     -14.886587       8.921401      -6.708307     -11.907649     -15.021694     -11.941516      15.602835      11.406691      -1.213337      -2.571268       7.557910      -3.860352       8.943409      34.099745      -4.842217     -12.200056      -3.730613
      72.000000      -0.088114       0.708226      -0.019449       7.749920       8.841902       9.489464     -19.254217      -0.764932      -1.044129      13.923271     -20.666863      15.901774       4.264992      -8.657985       2.825569      23.865270     -16.281546      10.545572      -5.198746     -12.216822     -14.639000     -11.290071      14.020259      10.922219      -1.377062      -1.894616       5.415063      -2.980701       8.814190      33.935019      -4.910028     -11.776368      -1.026663
      73.000000      -0.095034       0.700996      -0.025607       7.542135       8.973239      10.232168     -19.774228      -2.178794      -0.531005      13.135730     -21.922678      14.920633       4.029172     -10.056231       1.472625      23.691521     -15.430758      13.145570      -8.134498     -12.856398     -14.948992     -13.387289      14.628008      10.676514      -0.161967      -0.266401       5.264535      -2.269641       8.900486      35.491920      -2.516088     -10.753638      -0.729031
      74.000000      -0.094647       0.701779      -0.019405       7.784956       9.857744      11.655751     -19.498863      -1.644464       0.249498      13.531450     -19.443296      13.736257       3.832695      -9.968518       1.721378      22.729627     -16.933054      12.498163      -8.162107     -13.118411     -15.067057     -11.543098      15.265762      10.472330       0.822372      -0.732018       5.064700      -2.145897       9.910316      34.322363      -2.109407     -10.953135      -0.371845
