----- final Settings MC -----
dv(MC-potential)= 0.0497655513858
dw(MC-logD)= 0.0497506239596
dwrad(MC-logDrad)= 0.5
n(MC)= 2000
--------------------
===== final v_coeff =====
       0   0.00000e+00
       1   3.07732e-01
       2   2.83795e-01
       3  -2.38383e-01
       4  -4.10023e-01
       5   3.16804e-01
       6   3.77668e-01
       7  -3.27379e-01
       8  -3.13712e-01
       9   1.00401e-01
===== final w_coeff =====
       0  -4.51186e-01
       1   5.39785e-02
       2   3.20824e-01
       3   5.56097e-01
       4   3.21511e-02
       5  -4.53630e-01
===== final timezero =====
  0.00000e+00
==========
===== final F D =====
   index  bin-str  bin-end      potential diffusion-coefficient(shifted-by-half-bin)
       0  -26.599  -26.067    1.48603e-01   8.00158e-01    1.12590e-01   1.73540e-01
       1  -26.067  -25.535    1.54125e-01   7.99681e-01    1.15396e-01   1.70913e-01
       2  -25.535  -25.003    1.63766e-01   7.98378e-01    1.20079e-01   1.66915e-01
       3  -25.003  -24.471    1.75041e-01   7.95553e-01    1.24950e-01   1.62100e-01
       4  -24.471  -23.939    1.84966e-01   7.90364e-01    1.27988e-01   1.57204e-01
       5  -23.939  -23.407    1.90775e-01   7.81964e-01    1.27466e-01   1.53074e-01
       6  -23.407  -22.875    1.90625e-01   7.69666e-01    1.22543e-01   1.50537e-01
       7  -22.875  -22.343    1.84130e-01   7.53104e-01    1.13607e-01   1.50245e-01
       8  -22.343  -21.811    1.72565e-01   7.32363e-01    1.02246e-01   1.52522e-01
       9  -21.811  -21.279    1.58690e-01   7.08024e-01    9.08723e-02   1.57291e-01
      10  -21.279  -20.747    1.46170e-01   6.81118e-01    8.21276e-02   1.64105e-01
      11  -20.747  -20.215    1.38683e-01   6.52985e-01    7.82274e-02   1.72278e-01
      12  -20.215  -19.683    1.38915e-01   6.25094e-01    8.03522e-02   1.81033e-01
      13  -19.683  -19.151    1.47648e-01   5.98859e-01    8.81299e-02   1.89638e-01
      14  -19.151  -18.619    1.63190e-01   5.75498e-01    9.94683e-02   1.97487e-01
      15  -18.619  -18.087    1.81333e-01   5.55962e-01    1.10931e-01   2.04134e-01
      16  -18.087  -17.555    1.95919e-01   5.40925e-01    1.18456e-01   2.09272e-01
      17  -17.555  -17.023    1.99953e-01   5.30818e-01    1.18184e-01   2.12708e-01
      18  -17.023  -16.491    1.87077e-01   5.25876e-01    1.07241e-01   2.14305e-01
      19  -16.491  -15.959    1.53091e-01   5.26184e-01    8.43794e-02   2.13955e-01
      20  -15.959  -15.427    9.71741e-02   5.31702e-01    5.03869e-02   2.11549e-01
      21  -15.427  -14.895    2.25010e-02   5.42259e-01    1.01652e-02   2.06990e-01
      22  -14.895  -14.363   -6.39552e-02   5.57517e-01    4.09811e-02   2.00216e-01
      23  -14.363  -13.831   -1.52441e-01   5.76909e-01    8.71983e-02   1.91266e-01
      24  -13.831  -13.299   -2.32099e-01   5.99572e-01    1.27756e-01   1.80352e-01
      25  -13.299  -12.767   -2.92958e-01   6.24292e-01    1.58085e-01   1.67937e-01
