----- final Settings MC -----
dv(MC-potential)= 0.0426967585608
dw(MC-logD)= 0.036205933181
dwrad(MC-logDrad)= 0.5
n(MC)= 100000
--------------------
===== final v_coeff =====
       0   0.00000e+00
       1   3.18061e+00
       2   1.91381e+00
       3  -8.83187e-01
       4  -1.50417e+00
       5   2.35266e-01
       6   9.26181e-01
       7   4.74670e-02
       8  -4.49178e-01
       9  -1.06582e-01
===== final w_coeff =====
       0  -5.94077e-01
       1  -2.03744e-02
       2   8.25296e-02
       3   6.02391e-01
       4   4.30818e-01
       5  -1.39467e-01
===== final timezero =====
  0.00000e+00
==========
===== final F D =====
   index  bin-str  bin-end      potential diffusion-coefficient(shifted-by-half-bin)
       0  -26.599  -26.067    1.82383e+00   6.92506e-01    1.58703e-01   1.50870e-02
       1  -26.067  -25.535    1.82606e+00   6.83440e-01    1.57963e-01   1.37420e-02
       2  -25.535  -25.003    1.82843e+00   6.68948e-01    1.56448e-01   1.18295e-02
       3  -25.003  -24.471    1.82748e+00   6.49887e-01    1.54054e-01   9.82670e-03
       4  -24.471  -23.939    1.81951e+00   6.27334e-01    1.50577e-01   8.34978e-03
       5  -23.939  -23.407    1.80179e+00   6.02484e-01    1.45719e-01   7.90832e-03
       6  -23.407  -22.875    1.77355e+00   5.76557e-01    1.39148e-01   8.43278e-03
       7  -22.875  -22.343    1.73616e+00   5.50715e-01    1.30591e-01   9.36564e-03
       8  -22.343  -21.811    1.69265e+00   5.25999e-01    1.19900e-01   1.02186e-02
       9  -21.811  -21.279    1.64648e+00   5.03297e-01    1.07106e-01   1.07459e-02
      10  -21.279  -20.747    1.59992e+00   4.83330e-01    9.24260e-02   1.08694e-02
      11  -20.747  -20.215    1.55258e+00   4.66653e-01    7.62594e-02   1.05999e-02
      12  -20.215  -19.683    1.50050e+00   4.53675e-01    5.91759e-02   9.99058e-03
      13  -19.683  -19.151    1.43616e+00   4.44681e-01    4.18993e-02   9.11283e-03
      14  -19.151  -18.619    1.34954e+00   4.39850e-01    2.53313e-02   8.04516e-03
      15  -18.619  -18.087    1.23007e+00   4.39272e-01    1.11355e-02   6.87252e-03
      16  -18.087  -17.555    1.06914e+00   4.42954e-01    8.98612e-03   5.69407e-03
      17  -17.555  -17.023    8.62421e-01   4.50808e-01    1.85373e-02   4.63857e-03
      18  -17.023  -16.491    6.11694e-01   4.62639e-01    2.73057e-02   3.87390e-03
