#lt    20.0
#count pbc
#dt    1.0
#dn    20
#edges  -26.59875 -26.066775 -25.5348 -25.002825 -24.47085 -23.938875 -23.4069 -22.874925 -22.34295 -21.810975 -21.279 -20.747025 -20.21505 -19.683075 -19.1511 -18.619125 -18.08715 -17.555175 -17.0232 -16.491225 -15.95925 -15.427275 -14.8953 -14.363325 -13.83135 -13.299375 -12.7674 -12.235425 -11.70345 -11.171475 -10.6395 -10.107525 -9.57555 -9.043575 -8.5116 -7.979625 -7.44765 -6.915675 -6.3837 -5.851725 -5.31975 -4.787775 -4.2558 -3.723825 -3.19185 -2.659875 -2.1279 -1.595925 -1.06395 -0.531975 -3.90798504668e-14 0.531975 1.06395 1.595925 2.1279 2.659875 3.19185 3.723825 4.2558 4.787775 5.31975 5.851725 6.3837 6.915675 7.44765 7.979625 8.5116 9.043575 9.57555 10.107525 10.6395 11.171475 11.70345 12.235425 12.7674 13.299375 13.83135 14.363325 14.8953 15.427275 15.95925 16.491225 17.0232 17.555175 18.08715 18.619125 19.1511 19.683075 20.21505 20.747025 21.279 21.810975 22.34295 22.874925 23.4069 23.938875 24.47085 25.002825 25.5348 26.066775 26.59875
173 166 156 131 156 144 117 113 109 124 89 89 69 61 49 30 31 25 19 22 9 13 13 12 9 10 2 5 3 2 0 1 0 1 1 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 1 0 0 1 2 4 8 3 5 2 6 4 7 8 11 7 16 22 20 30 46 49 75 92 76 92 137 135 155 160 159 166
138 150 165 172 169 159 139 151 95 120 124 90 72 65 50 34 44 29 23 19 15 15 14 8 9 6 4 7 3 3 7 2 4 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 1 0 2 8 4 3 5 2 4 5 8 7 14 12 31 19 25 32 55 50 66 74 77 104 112 109 128 136 164
158 134 167 159 187 188 158 150 156 172 117 95 94 75 80 52 47 39 26 21 28 15 14 9 12 7 7 3 1 2 5 4 2 3 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 1 5 3 1 1 2 6 2 3 11 4 9 7 17 20 22 25 32 50 53 62 63 85 123 102 123 127 152
152 172 167 157 182 146 173 153 163 138 132 112 90 82 79 81 48 58 39 44 34 32 11 11 6 9 8 8 8 7 4 2 2 2 3 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 1 1 1 3 3 6 8 3 6 9 20 12 21 26 29 46 46 52 68 69 76 111 117 139 136
156 140 165 155 170 205 207 179 202 180 167 143 117 99 85 78 65 51 53 43 36 31 16 22 15 14 18 7 5 3 5 3 4 1 0 1 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 3 0 0 2 1 1 3 4 1 1 4 7 9 11 20 25 21 25 26 34 37 53 47 52 73 79 102 140 129
168 154 161 186 192 189 204 182 203 186 157 163 127 116 84 81 68 50 49 48 37 28 23 27 20 13 12 12 15 6 8 3 5 2 1 0 1 1 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 3 2 2 3 2 2 2 6 7 13 15 25 23 23 40 35 37 55 60 76 89 107 116 139
130 163 152 179 170 203 199 170 199 170 172 164 161 145 116 102 81 92 79 50 40 42 30 34 25 20 18 27 15 8 5 5 2 2 1 4 1 1 1 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 1 0 2 1 0 2 1 2 1 6 6 7 12 15 18 24 33 24 26 47 51 61 72 82 81 90 128
121 100 146 182 179 193 177 197 205 196 176 152 188 173 120 128 98 95 71 63 55 59 51 46 30 31 32 18 20 9 11 6 3 3 4 2 0 4 1 2 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 2 3 4 6 5 6 14 15 17 25 42 31 35 60 61 63 88 64 98
121 127 155 169 193 203 207 201 218 189 161 175 192 186 162 134 126 102 92 64 70 77 48 70 49 40 24 25 10 10 7 7 10 4 8 0 2 0 2 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 3 1 4 0 2 5 8 18 16 13 17 31 25 33 49 44 48 69 82 97
106 116 122 171 166 192 199 188 209 167 183 201 190 202 151 152 129 128 102 92 87 84 60 57 57 51 39 23 17 23 22 5 8 8 5 4 2 3 2 0 1 1 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 2 4 5 1 5 9 16 13 21 11 23 24 28 35 37 45 55 84 66
79 98 115 130 155 154 214 189 199 184 212 184 190 184 163 173 140 121 104 105 86 86 77 68 64 72 52 43 34 23 13 5 10 10 5 5 3 3 3 1 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 3 3 4 8 15 17 7 13 21 25 22 35 42 60 75 76
